shape_id,shape_pt_sequence,shape_pt_lon,shape_pt_lat
00001,277,17.76494137989,46.366231480652
00001,278,17.764972888251,46.366307190285
00001,279,17.765018192132,46.366383478501
00001,280,17.765071702005,46.36645627518
00001,281,17.765172890508,46.366573756272
00001,282,17.765326920715,46.366723749791
00001,283,17.765326920715,46.366723749791
00001,284,17.765344301729,46.36674440188
00001,285,17.76539807623,46.366840326965
00001,286,17.76543363216,46.366882413335
00001,287,17.765785395687,46.367223664466
00001,288,17.76672510275,46.368121192607
00001,289,17.766873878017,46.36825334078
00001,290,17.766958493908,46.368316297541
00001,291,17.767145754253,46.368435597327
00001,292,17.767251653845,46.368491696103
00001,293,17.767484612014,46.368602305898
00001,294,17.76774886917,46.368694783907
00001,295,17.76788920661,46.368737425547
00001,296,17.768033837705,46.368770275051
00001,297,17.7683244021,46.368849624606
00001,298,17.768602444722,46.368943240977
00001,299,17.768733973115,46.36898058019
00001,300,17.768983535086,46.369041960896
00001,301,17.769194980881,46.369100659824
00001,302,17.76935763004,46.369127385655
00001,303,17.76938212507,46.369122110253
00001,304,17.769440079838,46.369144697493
00001,305,17.769465532969,46.369167619381
00001,306,17.769474582442,46.369197173588
00001,307,17.769464703802,46.369237056909
00001,308,17.769439195355,46.369285197996
00001,309,17.76890096487,46.369991492026
00001,310,17.76885302253,46.370060747001
00001,311,17.768783338787,46.370190556725
00001,312,17.768760762705,46.370217714077
00001,313,17.768760762705,46.370217714077
00001,314,17.768746057037,46.370255574495
00001,315,17.768675322702,46.370326750038
00001,316,17.768641857826,46.370367771721
00001,317,17.768455756006,46.370611115962
00001,318,17.768393877985,46.370685625113
00001,319,17.767773153768,46.371512440611
00001,320,17.767589497767,46.37182371184
00001,321,17.767527547288,46.371901171927
00001,322,17.76752070387,46.371915714692
00001,323,17.76752070387,46.371915714692
00001,324,17.767522877488,46.371926845245
00001,325,17.767440035032,46.371994579029
00001,326,17.767301598867,46.372145749258
00001,327,17.766712566927,46.3729022068
00001,328,17.766115867989,46.373638682198
00001,329,17.76560176069,46.374283309716
00001,330,17.765266388512,46.374721906783
00001,331,17.763732632442,46.376701488003
00001,332,17.763610414787,46.376887210605
00001,333,17.763583666954,46.37691874782
00001,334,17.763583666954,46.37691874782
00001,335,17.763577486145,46.376905322283
00001,336,17.763491727025,46.376992701484
00001,337,17.763362862087,46.377150372557
00001,338,17.762799137224,46.377862956696
00001,339,17.76275117009,46.377932630736
00001,340,17.762745576686,46.377962862263
00001,341,17.762762601241,46.377998623136
00001,342,17.762808855446,46.378035208874
00001,343,17.762884392801,46.378070370752
00001,344,17.763154247304,46.378168264928
00001,345,17.76331481876,46.378215078637
00001,346,17.763413116729,46.378249796312
00001,347,17.763413116729,46.378249796312
00001,348,17.763598869876,46.378331057404
00001,349,17.764164941038,46.378546049638
00001,350,17.766076254846,46.379251137999
00001,351,17.766491446939,46.379387998893
00001,352,17.766589158275,46.379413358462
00001,353,17.766689406453,46.379434529316
00001,354,17.766902192145,46.379472581939
00001,355,17.767017214773,46.379487453466
00001,356,17.767253280736,46.379503136099
00001,357,17.767371800624,46.379507573666
00001,358,17.767489619746,46.379507293697
00001,359,17.767859883372,46.379482955778
00001,360,17.768626296936,46.379404696288
00001,361,17.76885611968,46.379375178334
00001,362,17.76894730281,46.379367425357
00001,363,17.769110750556,46.379361686068
00001,364,17.769183829146,46.379363638716
00001,365,17.769201511512,46.379371781875
00037,3701,17.769201511512,46.379371781875
00037,3702,17.769207607581,46.37938886123
00037,3703,17.769277236018,46.379399279871
00037,3704,17.769325647146,46.379413605243
00037,3705,17.769373819023,46.379438049706
00037,3706,17.769408829945,46.379469303817
00037,3707,17.769431561969,46.37950442538
00037,3708,17.769442113108,46.379539268378
00037,3709,17.769438863757,46.379573603596
00037,3710,17.769428312158,46.379607504643
00037,3711,17.7694039135,46.379642865513
00037,3712,17.769366644544,46.379672738506
00037,3713,17.769317377385,46.379694603035
00037,3714,17.769261882779,46.379704939649
00037,3715,17.769204170663,46.379705972773
00037,3716,17.769152348958,46.379698426883
00037,3717,17.769105558866,46.379684260387
00037,3718,17.769011528813,46.379640598922
00037,3719,17.76879738199,46.37952261463
00037,3720,17.768746723579,46.37950025045
00037,3721,17.768685410786,46.379481772042
00037,3722,17.768614196035,46.379469718375
00037,3723,17.768529776975,46.379466301289
00037,3724,17.76843462367,46.379470142949
00037,3725,17.767776711624,46.379529809958
00037,3726,17.767528541271,46.37954491891
00037,3727,17.767272705657,46.379540610463
00037,3728,17.767140486769,46.379531378165
00037,3729,17.766866548152,46.379502402275
00037,3730,17.766728996453,46.379478207382
00037,3731,17.766594049911,46.379446942557
00037,3732,17.766460874641,46.379409512118
00037,3733,17.766196367428,46.379325463641
00037,3734,17.766066643423,46.379279566775
00037,3735,17.765107501348,46.378919536225
00037,3736,17.763589319071,46.378356885922
00037,3737,17.763491846412,46.378321615472
00037,3738,17.763237022808,46.378240762941
00037,3739,17.763237022808,46.378240762941
00037,3740,17.763108478508,46.378179623003
00037,3741,17.762774242863,46.378055761324
00037,3742,17.762740597312,46.378035626556
00037,3743,17.762717699883,46.378007671343
00037,3744,17.762711201302,46.377973436139
00037,3745,17.762730912095,46.377930361626
00037,3746,17.763301710826,46.377193678386
00037,3747,17.763422048673,46.37701875944
00037,3748,17.763422048673,46.37701875944
00037,3749,17.763627605448,46.376779158832
00037,3750,17.764171245724,46.376090311448
00037,3751,17.765425989325,46.374466738626
00037,3752,17.766259522024,46.373404770419
00037,3753,17.766848141672,46.372597630987
00037,3754,17.767526833843,46.371725437722
00037,3755,17.767596577741,46.371627611541
00037,3756,17.767731161522,46.371398866921
00037,3757,17.767798979228,46.371313741343
00037,3758,17.767798979228,46.371313741343
00037,3759,17.767802760562,46.371325593032
00037,3760,17.767916200273,46.371235010222
00037,3761,17.767965265204,46.37118706635
00037,3762,17.76806143066,46.371071193782
00037,3763,17.768172922886,46.37092555123
00037,3764,17.768933267611,46.369896544349
00037,3765,17.768984053271,46.369810100417
00037,3766,17.769045657907,46.36967837147
00037,3767,17.76909304011,46.36959842593
00037,3768,17.769097449738,46.369583714917
00037,3769,17.769097449738,46.369583714917
00037,3770,17.769099803496,46.3695528841
00037,3771,17.769108170754,46.369542575943
00037,3772,17.769199940816,46.369474942176
00037,3773,17.769287990598,46.369392856649
00037,3774,17.769331462439,46.36934084229
00037,3775,17.769360357415,46.369286905494
00037,3776,17.76936487521,46.369233254811
00037,3777,17.769341631155,46.369185615707
00037,3778,17.769288145737,46.369145787618
00037,3779,17.769206961718,46.36910930073
00037,3780,17.768986565883,46.369051203291
00037,3781,17.768865340475,46.369024735594
00037,3782,17.768071698614,46.368818080225
00037,3783,17.767673763252,46.368710450062
00037,3784,17.767423924612,46.368626570348
00037,3785,17.76730640533,46.368580883435
00037,3786,17.767193146531,46.368526809899
00037,3787,17.766975321667,46.368394651539
00037,3788,17.766873862643,46.36832257669
00037,3789,17.766779862725,46.368244260296
00037,3790,17.76659359781,46.368083007795
00037,3791,17.766408367582,46.367912418096
00037,3792,17.765929920071,46.367466402804
00037,3793,17.76575132911,46.367290053308
00037,3794,17.765574910671,46.367124904389
00037,3795,17.76548495519,46.367047476324
00037,3796,17.765318338936,46.366914350262
00037,3797,17.765123560003,46.366735707011
00037,3798,17.765123560003,46.366735707011
00037,3799,17.765126713354,46.366739749416
00037,3800,17.764983290801,46.366587767512
00037,3801,17.76494800047,46.36653450783
00037,3802,17.764737006546,46.366080773502
00037,3803,17.76472554729,46.366050207413
00037,3804,17.764750644929,46.366019494732
00037,3805,17.764746327656,46.36599603891
00037,3806,17.764756127491,46.365959599312
00037,3807,17.764788707157,46.365921661501
00037,3808,17.764854513574,46.365886983421
00037,3809,17.764945290898,46.365861164672
00037,3810,17.7653830219,46.365762462563
00037,3811,17.765800577737,46.365658117165
00037,3812,17.765948587453,46.365616570252
00037,3813,17.766101642587,46.365567770259
00037,3814,17.766422850508,46.365450027193
00037,3815,17.766754926877,46.365319192035
00037,3816,17.769798872706,46.364068805024
00037,3817,17.769952360008,46.364001377847
00037,3818,17.770210479473,46.36387152259
00037,3819,17.770488676432,46.363751312981
00037,3820,17.770502852987,46.363735728439
00037,3821,17.770502852987,46.363735728439
00037,3822,17.770503796151,46.363730186178
00037,3823,17.770537352242,46.363719460201
00037,3824,17.770702405954,46.36367810012
00037,3825,17.770863712792,46.363623412512
00037,3826,17.771634685297,46.36330781635
00037,3827,17.772044136648,46.363132503877
00037,3828,17.772777395542,46.362831164279
00037,3829,17.773093809825,46.36270870926
00037,3830,17.773260015001,46.36265273812
00037,3831,17.773434224209,46.362601777475
00037,3832,17.773614778651,46.362557284649
00037,3833,17.773799245602,46.362519091558
00037,3834,17.773990072787,46.362486733788
00037,3835,17.7741855849,46.362462371392
00037,3836,17.774387386219,46.362446865938
00037,3837,17.774591386925,46.362441436459
00037,3838,17.774792767903,46.362443779276
00037,3839,17.77498828444,46.362453717213
00037,3840,17.775182810429,46.362471234989
00037,3841,17.775374735126,46.362495752118
00037,3842,17.775563203591,46.362529086521
00037,3843,17.775748210952,46.362571449028
00037,3844,17.775929003105,46.362620370996
00037,3845,17.77610395274,46.36267597468
00037,3846,17.776607385363,46.362855546473
00037,3847,17.777070061355,46.363006821981
00037,3848,17.777449369089,46.363145699545
00037,3849,17.777629151303,46.363203182791
00037,3850,17.777736484065,46.363232858705
00037,3851,17.777754112933,46.36324310867
00037,3852,17.777880868791,46.363275814707
00037,3853,17.77811923926,46.363328825444
00037,3854,17.778324648059,46.363367336441
00037,3855,17.778443607419,46.36338617722
00037,3856,17.778565958513,46.363398940779
00037,3857,17.77868610606,46.363401768492
00037,3858,17.779004016698,46.363388193438
00037,3859,17.779153430715,46.363389943984
00037,3860,17.779184996489,46.363394727221
00037,3861,17.779184994841,46.363394797493
00037,3862,17.779186516721,46.363399172601
00037,3863,17.779436032296,46.363427282534
00037,3864,17.780061853416,46.363445563006
00037,3865,17.78032213703,46.363464794822
00037,3866,17.780459087407,46.363478493531
00037,3867,17.780600817903,46.363496182016
00037,3868,17.780744801871,46.363521697845
00037,3869,17.78104185414,46.363566364249
00037,3870,17.781343394995,46.363592804797
00037,3871,17.781490789005,46.363611469507
00037,3872,17.781999378034,46.363710662842
00037,3873,17.782099221985,46.36371339969
00037,3874,17.782188103492,46.363698651795
00037,3875,17.782265907366,46.363671338203
00037,3876,17.782326087871,46.363633494224
00037,3877,17.782369315644,46.363591172364
00037,3878,17.782398953991,46.363539490052
00037,3879,17.78244391299,46.363423172007
00037,3880,17.782520882321,46.363153769462
00037,3881,17.782520882321,46.363153769462
00037,3882,17.782552233011,46.363133034003
00037,3883,17.782644064251,46.363026871305
00037,3884,17.782702299216,46.3629332652
00037,3885,17.782749390703,46.362829904357
00037,3886,17.782867624769,46.362497773439
00037,3887,17.782908909648,46.362364825558
00037,3888,17.782937606354,46.362249168497
00037,3889,17.783052460404,46.361679418718
00037,3890,17.783065442811,46.361679986001
00037,3891,17.783189097984,46.361289504454
00037,3892,17.783282144973,46.361061682631
00037,3893,17.783463618501,46.36066460901
00037,3894,17.783531922708,46.360487540372
00037,3895,17.783634688349,46.360191294303
00037,3896,17.78372569739,46.359911504903
00037,3897,17.783855040109,46.35948580083
00037,3898,17.783886865527,46.359340375612
00037,3899,17.783904511968,46.359176094348
00037,3900,17.783948915768,46.359013729534
00037,3901,17.783948915768,46.359013729534
00037,3902,17.783956959231,46.358982329658
00037,3903,17.784038802184,46.358816588583
00037,3904,17.784123985131,46.358542638036
00037,3905,17.784171813847,46.358407443517
00037,3906,17.784234856945,46.358246763494
00037,3907,17.784341286265,46.358001940043
00037,3908,17.78458106618,46.35750704143
00037,3909,17.784587624183,46.357504443841
00037,3910,17.784876049762,46.356943384057
00037,3911,17.785123116079,46.356449058035
00037,3912,17.785225187837,46.356216626434
00037,3913,17.785260731061,46.356085652004
00037,3914,17.785260432597,46.356028854241
00037,3915,17.785247059575,46.355975494938
00037,3916,17.78521653761,46.355926161097
00037,3917,17.785166327605,46.355885252562
00037,3918,17.785103707416,46.355854115996
00037,3919,17.784966780313,46.355805418499
00037,3920,17.784903271286,46.355777575504
00037,3921,17.784848819879,46.355744421544
00037,3922,17.784800967337,46.355706913162
00037,3923,17.784761314538,46.355666052355
00037,3924,17.78472739123,46.355623287564
00037,3925,17.784701606923,46.355579770417
00037,3926,17.784669427788,46.355497100342
00037,3927,17.784659019688,46.355421140741
00037,3928,17.784655656766,46.355321712835
00037,3929,17.784655656766,46.355321712835
00037,3930,17.784657008614,46.355298602519
00037,3931,17.784686781792,46.355206082647
00037,3932,17.784694509588,46.355153381291
00037,3933,17.784685981367,46.354788269143
00037,3934,17.784679729767,46.35470820897
00037,3935,17.784687736478,46.354643561418
00037,3936,17.784704814914,46.35460776411
00037,3937,17.784733942344,46.354577654638
00037,3938,17.784775874875,46.354555631323
00037,3939,17.784824186147,46.354538670011
00037,3940,17.784882896339,46.354528502669
00037,3941,17.785541402743,46.354533835002
00037,3942,17.785736574302,46.354522593432
00037,3943,17.786206192548,46.354513507587
00037,3944,17.786676835546,46.354495293534
00037,3945,17.786909352922,46.354484537756
00037,3946,17.787033833861,46.354474823312
00037,3947,17.787155178494,46.354460293954
00037,3948,17.787398177055,46.354417953477
00037,3949,17.787848933654,46.354312071479
00037,3950,17.787950155172,46.354289795461
00037,3951,17.788045547599,46.354273710071
00037,3952,17.788339211982,46.354252668986
00037,3953,17.78844520318,46.354234803768
00037,3954,17.788535825363,46.354214306724
00037,3955,17.788626063034,46.354210323482
00037,3956,17.788714305551,46.354222273744
00037,3957,17.788806045993,46.354223508598
00037,3958,17.788941079128,46.354213980127
00037,3959,17.789017664833,46.354203377528
00037,3960,17.790425844168,46.353960134745
00037,3961,17.791118421027,46.353826991571
00037,3962,17.791734419833,46.353704027011
00037,3963,17.792139794766,46.353628339421
00037,3964,17.792817212695,46.353483138159
00037,3965,17.793469116079,46.353352410047
00037,3966,17.793498717417,46.353336642807
00037,3967,17.793516282115,46.353314626485
00037,3968,17.793520823926,46.35329387115
00037,3969,17.793509969113,46.353271679388
00037,3970,17.793486050707,46.353252505407
00037,3971,17.793450589833,46.353240794385
00037,3972,17.793409996874,46.353240272679
00037,3973,17.793369161085,46.353250221468
00037,3974,17.79326063855,46.353307355226
00037,3975,17.793214709652,46.353326806753
00037,3976,17.793159908575,46.353343629138
00037,3977,17.792543891017,46.353467725826
00010,1001,17.792090349527,46.353484397354
00010,1002,17.791931522534,46.353504489316
00010,1003,17.791649993887,46.353562717677
00010,1004,17.791609940049,46.353573939763
00010,1005,17.791572196215,46.353590599894
00010,1006,17.791537605281,46.353611371949
00010,1007,17.791493266657,46.353632246298
00010,1008,17.791441733545,46.353648190486
00010,1009,17.790974179659,46.353743566896
00010,1010,17.790368865709,46.353860952948
00010,1011,17.789672671659,46.353974932308
00010,1012,17.789267710896,46.35403255118
00010,1013,17.789109653901,46.354054334754
00010,1014,17.78899557695,46.354070704554
00010,1015,17.788917285844,46.354084802607
00010,1016,17.788882924194,46.354095665523
00010,1017,17.788848371161,46.354114750231
00010,1018,17.788828375135,46.354136457555
00010,1019,17.788813715661,46.354173125932
00010,1020,17.788813049937,46.35420172656
00010,1021,17.788823405767,46.354245281406
00010,1022,17.788848634995,46.354312760295
00010,1023,17.788858008862,46.354363614345
00010,1024,17.788850303224,46.354415542994
00010,1025,17.788819905,46.354465461117
00010,1026,17.788761793815,46.354519709058
00010,1027,17.788668367401,46.354555990253
00010,1028,17.788588680725,46.354560231898
00010,1029,17.788509345796,46.354549365049
00010,1030,17.788434512221,46.354519570079
00010,1031,17.788346725503,46.354453149883
00010,1032,17.78825511535,46.354411429031
00010,1033,17.788164600554,46.35439242403
00010,1034,17.78804542518,46.354383572098
00010,1035,17.787933067602,46.354395812923
00010,1036,17.787813149065,46.354418864144
00010,1037,17.787428313421,46.354518734748
00010,1038,17.787296173163,46.354543476407
00010,1039,17.787158465696,46.354563165098
00010,1040,17.787015978393,46.354578863952
00010,1041,17.786728718539,46.354603768885
00010,1042,17.786588832236,46.35461239698
00010,1043,17.786318967964,46.35462266416
00010,1044,17.785918374376,46.354631960353
00010,1045,17.785545021572,46.354657164363
00010,1046,17.785422290056,46.354661484412
00010,1047,17.785192512474,46.354659193842
00010,1048,17.785099861032,46.354662163268
00010,1049,17.784827551649,46.354742338194
00010,1050,17.784819133553,46.354789830358
00010,1051,17.784819420058,46.354847120021
00010,1052,17.784835785076,46.354980995076
00010,1053,17.784878234364,46.355180321121
00010,1054,17.784882421376,46.355244472596
00010,1055,17.784885937023,46.355372158832
00010,1056,17.784866498177,46.355404696397
00010,1057,17.784866498177,46.355404696397
00010,1058,17.784879431513,46.355407301353
00010,1059,17.784850547295,46.355531321206
00010,1060,17.784845519555,46.355572736092
00010,1061,17.784846887124,46.355618510279
00010,1062,17.784864483383,46.355664887904
00010,1063,17.784900860656,46.355706906934
00010,1064,17.78495209552,46.355738689348
00010,1065,17.78501093804,46.355757693809
00010,1066,17.785073312137,46.355764577579
00010,1067,17.78513431339,46.355760691559
00010,1068,17.785191561754,46.355743619245
00010,1069,17.785240971307,46.355714439555
00010,1070,17.785274419479,46.355673202169
00010,1071,17.785289395053,46.35562311234
00010,1072,17.785287457949,46.35556692885
00010,1073,17.785274234283,46.355507174821
00010,1074,17.785137442109,46.355070055799
00010,1075,17.784730422034,46.353719864792
00010,1076,17.784691423874,46.353651035808
00010,1077,17.784629436727,46.35359291463
00010,1078,17.784541867393,46.353552220029
00010,1079,17.784438314139,46.353535244981
00010,1080,17.784330135166,46.35354246812
00010,1081,17.783780697871,46.353631344719
00010,1082,17.783665580014,46.353657467805
00010,1083,17.783554243946,46.353695512195
00010,1084,17.783457937903,46.353750664871
00010,1085,17.78339452197,46.353823196367
00010,1086,17.783369156745,46.353900793518
00010,1087,17.783374109413,46.353966851483
00010,1088,17.783396722288,46.354076476429
00010,1089,17.783390365453,46.354105224133
00010,1090,17.783366933996,46.354134834791
00010,1091,17.783323291984,46.35416049351
00010,1092,17.783255509664,46.35417660329
00010,1093,17.783166762375,46.354186292452
00010,1094,17.782754193406,46.35422159106
00010,1095,17.781935024463,46.35431467332
00010,1096,17.781379835347,46.354371210628
00010,1097,17.781249670279,46.354380855021
00010,1098,17.781121477862,46.354375619898
00010,1099,17.780996047065,46.354356498187
00010,1100,17.780872584184,46.35432270779
00010,1101,17.780626765478,46.354242557079
00010,1102,17.7803766838,46.354171073909
00010,1103,17.778993535481,46.353829658868
00010,1104,17.77858478774,46.35373670557
00010,1105,17.77858478774,46.35373670557
00010,1106,17.778118182079,46.35361765447
00010,1107,17.777176229058,46.353406228523
00010,1108,17.776582307992,46.353279551235
00010,1109,17.776286648105,46.353212746702
00010,1110,17.775538672484,46.353041309545
00010,1111,17.774959639396,46.352903474821
00010,1112,17.774701121765,46.352845941783
00010,1113,17.774298609223,46.352764711357
00010,1114,17.774298609223,46.352764711357
00010,1115,17.774264639254,46.352758845181
00010,1116,17.773923963302,46.352672688334
00010,1117,17.773612998527,46.352600853845
00010,1118,17.77184520476,46.352216344836
00010,1119,17.771327937793,46.352111664092
00010,1120,17.771327937793,46.352111664092
00010,1121,17.771261621409,46.352100018591
00010,1122,17.771172828083,46.352077293947
00010,1123,17.770882525438,46.351990503
00010,1124,17.770685547604,46.351940897226
00010,1125,17.77058154997,46.351908651348
00010,1126,17.770474515739,46.351867444113
00010,1127,17.770370046715,46.35182078318
00010,1128,17.770267317783,46.351769221534
00010,1129,17.770173775174,46.351706939135
00010,1130,17.770094290095,46.351633991186
00010,1131,17.770029612979,46.35155298696
00010,1132,17.769980578891,46.351462951878
00010,1133,17.769944652591,46.35136807466
00010,1134,17.769918535125,46.351270496945
00010,1135,17.769668575705,46.350198337889
00010,1136,17.769495161335,46.349495578005
00010,1137,17.769336633319,46.348781599535
00010,1138,17.769307561576,46.34867168737
00010,1139,17.769270209008,46.348568569781
00010,1140,17.769213937327,46.348475710969
00010,1141,17.769132157395,46.348397042754
00010,1142,17.769024797828,46.348335586754
00010,1143,17.768898324875,46.348292611154
00010,1144,17.768761660089,46.348268568515
00010,1145,17.768619635997,46.348265130287
00010,1146,17.768482163715,46.348275239257
00010,1147,17.768358085,46.34830272113
00010,1148,17.76814629094,46.348365196369
00010,1149,17.767927495979,46.348414658349
00010,1150,17.767927494316,46.34841472862
00010,1151,17.767780194936,46.348428310034
00010,1152,17.767618186346,46.348445801144
00010,1153,17.765707011046,46.348807807662
00010,1154,17.765397981607,46.348861229652
00010,1155,17.765240741911,46.348882989018
00010,1156,17.765083647061,46.348898634548
00010,1157,17.764926748773,46.34890598783
00010,1158,17.764774037892,46.348907976167
00010,1159,17.764624684305,46.348905363326
00010,1160,17.764481165195,46.348896420246
00010,1161,17.764342733812,46.348878397123
00010,1162,17.764211912393,46.348847667581
00010,1163,17.764088682672,46.34880500463
00010,1164,17.763972141165,46.348754263984
00010,1165,17.763859834105,46.348696190925
00010,1166,17.763753378484,46.348631085036
00010,1167,17.763660055651,46.34856008359
00010,1168,17.76357986058,46.348483397436
